name,artists,id,release_date,hit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Chlorine,Twenty One Pilots,23OXdR7YuUBVWh5hSnYJau,2018-10-05,0.0,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,324467,4
Chokehold,Slaves,5UumUyJOxEWH0va1953JIJ,2018-08-17,0.0,0.609,0.88,11,-4.391,0,0.0676,0.00061,0.0182,0.0814,0.645,120.006,203547,4
Chun-Li,Nicki Minaj,1e4rwBPVI32vZtTJu7mJ4J,2018-08-10,1.0,0.686,0.73,6,-5.077,0,0.374,0.278,4.76e-05,0.106,0.474,128.943,191600,5
Clandestino,"Shakira, Maluma",7DrluKkTviBwCc8AV3VGmf,2018-06-08,0.0,0.766,0.822,1,-4.126,0,0.16,0.39,3.37e-05,0.349,0.881,165.842,231921,4
Clever,Beartooth,10wixwbRvWP2V2lgROHm7A,2018-09-28,0.0,0.462,0.935,0,-3.033,1,0.0955,0.00049,1.78e-06,0.318,0.46,92.234,221682,4
CLOSE (feat. Travis Scott) - From SR3MM,"Rae Sremmurd, Swae Lee, Slim Jxmmi, Travis Scott",1oUudyBYVGMIC8JXeIsFzq,2018-05-04,1.0,0.691,0.736,0,-4.993,1,0.0321,0.104,0.0,0.111,0.0395,140.034,193510,4
Close Friends (Lil Baby & Gunna),Lil Baby,5nzhL67GpF9szXWg5y509A,2018-10-05,1.0,0.676,0.578,10,-4.669,0,0.375,0.0509,0.0,0.0796,0.698,158.896,203881,4
Close To Me (with Diplo) (feat. Swae Lee),"Ellie Goulding, Diplo, Swae Lee",5JEx7HbmvHQQswJCsoo9rA,2018-10-24,1.0,0.575,0.758,1,-5.029,0,0.0618,0.0954,0.0,0.394,0.493,144.107,182623,4
Closer To You,Carly Pearce,6tXAhOnoQT8YxwxZhFGuEn,2018-11-16,0.0,0.662,0.685,4,-4.561,0,0.0302,0.125,0.0,0.0961,0.447,111.964,187321,4
Coco Chanel (feat. Foxy Brown),"Nicki Minaj, Foxy Brown",5NjcvFJsahRqqSvNvTVJX4,2018-08-10,0.0,0.756,0.881,1,-4.115,1,0.159,0.132,0.000528,0.63,0.596,121.292,224933,3
Coldplay,"Mr Hudson, VIC MENSA",0V7q5uZqa3fnE0I2ujAMPG,2017-12-05,0.0,0.544,0.539,1,-6.963,1,0.058,0.733,0.0,0.125,0.349,143.443,220000,4
Collapse - Southport Version,Gomez,0KAOGGR9iDua92IRri1XId,1998-04-13,0.0,0.561,0.56,11,-11.473,0,0.0344,0.205,0.00173,0.334,0.473,95.286,191853,4
Colonizer,Tune-Yards,0NhsVropCQ0z6fex4kIKGx,2018-01-19,0.0,0.792,0.885,11,-7.646,0,0.13,0.00659,0.107,0.602,0.212,131.997,234403,4
"Colors - Coca-Cola® Anthem, 2018 FIFA World CupTM",Jason Derulo,7wD6iRghe6SnKHkvHqpnC5,2018-03-09,0.0,0.707,0.845,8,-3.478,1,0.201,0.0278,0.0,0.134,0.507,120.125,187390,4
Come Around,Papa Roach,6Mf8ozEDo35UcgKgKajrBY,2019-01-18,0.0,0.431,0.903,2,-5.462,1,0.125,0.0555,0.00217,0.0883,0.133,186.036,210962,4
Come On To Me,Paul McCartney,4s5yT9UpT01SQosyMM777r,2018-09-07,0.0,0.675,0.874,0,-3.294,1,0.026,0.0357,0.0,0.148,0.789,93.284,250548,4
come out and play,Billie Eilish,7wC5eZcFS1Q1BsQ35DU6H4,2018-11-20,0.0,0.64,0.321,0,-14.604,1,0.0931,0.693,0.0307,0.114,0.177,145.045,210376,4
Come out to La,DON BROCO,1ffgkx3sYnqMhtu0fmYZ7q,2018-02-02,0.0,0.54,0.856,7,-5.934,0,0.114,0.136,0.0,0.138,0.504,105.754,209480,4
Comfortable,Alessia Cara,0YBChynpAc8Sji0I067rzT,2018-11-30,0.0,0.721,0.553,7,-5.354,0,0.0302,0.28,1.63e-06,0.14,0.667,107.943,257347,3
Coming Home,"Keith Urban, Julia Michaels",4pWb8UZ6IPVJA3CPjCNgzq,2018-04-27,1.0,0.383,0.703,4,-6.988,1,0.228,0.216,5.47e-06,0.131,0.57,88.502,213939,4
Coming Home - Pt.2,James,6gfQXRlMS8ODPqQMS4rS1T,2018-08-03,0.0,0.586,0.623,0,-5.072,1,0.044,0.0391,0.26,0.0863,0.426,129.979,221680,4
Commissary,"Pistol Annies, Miranda Lambert, Ashley Monroe, Angaleena Presley",6NFg0GE0C7suofWtrGCUHr,2018-11-02,0.0,0.423,0.571,9,-8.943,1,0.0403,0.125,0.0574,0.476,0.0679,154.029,215933,4
Confidante,Paul McCartney,2y6mh0Q1gZC7BKThkY92bh,2018-09-07,0.0,0.6,0.459,2,-9.511,1,0.0285,0.65,1.84e-06,0.222,0.452,117.002,184679,4
Conflicted,Halestorm,33e3om2LnwbpMvLrII4Iuw,2018-07-27,0.0,0.512,0.598,5,-3.712,0,0.0974,0.365,0.0,0.168,0.538,171.874,209093,4
Connected By Love,Jack White,0A3JTAIflJc9Z7nbOVYlAh,2018-03-23,0.0,0.425,0.666,2,-6.835,1,0.177,0.358,0.000445,0.135,0.469,182.541,277800,3
Connection,OneRepublic,3T4UodGkfZObJ43RtA5KFU,2018-06-26,0.0,0.611,0.602,5,-4.89,1,0.0437,0.000837,0.0,0.112,0.624,168.154,148460,4
Consequences,Camila Cabello,7sTtHHrD0zDpmzQzH3zegz,2018-01-12,1.0,0.455,0.292,0,-6.792,1,0.0563,0.889,0.0,0.106,0.43,84.339,178467,5
Contretemps,Rolo Tomassi,0V4I0Ezc6o8b4PH6nItRBA,2018-03-02,0.0,0.23,0.794,7,-6.103,1,0.0489,0.000212,0.617,0.0817,0.0372,149.913,496627,4
Cool,Rachel Reinert,2rt0gJOQnJJjJ6r04e0Xx7,2018-07-27,0.0,0.552,0.768,10,-6.174,1,0.0335,0.0421,0.0198,0.104,0.513,124.934,253120,4
Cool Like You,Blossoms,5vWQlXajuM7o3ZYgbELEmI,2018-04-27,0.0,0.55,0.849,9,-4.906,0,0.0554,0.118,0.0,0.331,0.539,125.018,185450,4
Corporation,Jack White,4J5YIM08RZ9SJCcCJeEv9z,2018-03-23,0.0,0.776,0.795,4,-7.548,1,0.162,0.103,0.584,0.108,0.45,103.41,339000,4
Count It Up,Field Music,48y7Nis2OoLcI1xSm3HsIe,2018-02-02,0.0,0.862,0.338,9,-11.357,1,0.0636,0.341,3.51e-06,0.114,0.836,118.127,223539,4
COUNT ME IN,Lil Yachty,2xEvCnhZMxvvRwaF4le8UV,2018-03-09,0.0,0.788,0.639,1,-7.834,1,0.319,0.433,0.0,0.142,0.746,81.482,137356,4
Coup De Grace,Miles Kane,6Olk300HQLDe96HNgEGSFD,2018-08-10,0.0,0.747,0.671,4,-6.677,0,0.0614,0.000214,0.14,0.434,0.852,125.004,235320,4
Cowboy,ALMA,0SMcxocirwIw1L6LKcjhW5,2018-10-10,0.0,0.672,0.756,7,-6.097,1,0.112,0.208,0.0,0.282,0.489,76.937,188219,4
Cozy Little Christmas,Katy Perry,02FaKXXL7KUtRc7K0k54tL,2018-11-15,1.0,0.774,0.608,7,-6.264,1,0.128,0.128,0.0,0.0895,0.56,137.494,182521,4
Creep,Goat Girl,1MdfKLrTOqYXt6k66OmfWW,2018-04-06,0.0,0.383,0.816,9,-5.555,0,0.0577,0.03,0.00256,0.243,0.133,128.367,141262,4
Crippling Self-Doubt And A General Lack of Confidence,Courtney Barnett,4U8JFGd4EZ6w42A6CU1fDj,2018-05-18,0.0,0.552,0.726,9,-5.056,1,0.027,3.08e-05,2.86e-06,0.0642,0.735,127.084,168360,3
Crossing A Line,Mike Shinoda,2HhWJIrGBUIIakC8t0xLWC,2018-06-15,0.0,0.712,0.66,1,-8.797,1,0.051,0.0457,0.000293,0.084,0.399,136.592,242854,3
Cry,Anne-Marie,3xtdJnI5fEMtNB6nDqvwyy,2018-04-27,0.0,0.537,0.756,0,-3.307,1,0.0372,0.0576,0.0,0.114,0.429,146.023,215560,4
Cry Pretty,Carrie Underwood,7B9UAoGiN4iMCv4s40xoiM,2018-09-14,1.0,0.374,0.742,6,-3.36,1,0.0432,0.00517,0.0,0.11,0.21,139.953,247320,3
Cudi Montage,KIDS SEE GHOSTS,4kUZvXB3LC3an3HX6h0s17,2018-06-08,0.0,0.729,0.504,8,-6.784,0,0.0321,0.401,1.44e-06,0.121,0.305,110.011,197001,4
Curse of the Contemporary,"LUMP, Laura Marling, Mike Lindsay",1ceNLWlSQNgh7sfkkIzeTJ,2018-04-13,0.0,0.647,0.636,11,-7.278,0,0.0421,0.368,6.11e-06,0.291,0.514,124.938,253951,4
Curse of the I-5 Corridor,Neko Case,52nxKZY1nWQoBQxuO9uISM,2018-06-01,0.0,0.359,0.573,9,-8.92,0,0.0503,0.433,0.00139,0.354,0.352,148.029,421244,4
Codigo,George Strait,6wFTOCavGFqhVDISeolYxk,2018-12-07,0.0,0.596,0.774,2,-5.023,1,0.0351,0.479,2.27e-05,0.359,0.846,166.883,193693,4
Dad's Old Number,Cole Swindell,4NGpWsyIfqioJWGje37xKq,2018-08-17,0.0,0.527,0.517,2,-7.081,1,0.0299,0.346,3.44e-06,0.206,0.329,71.968,209720,4
Damaged Goods,Monique DeBose,4wlZ2Fw529Y2cpkUPHzUdz,2021-08-27,0.0,0.66,0.424,8,-8.205,1,0.0417,0.426,1.72e-05,0.0773,0.259,126.854,290287,4
Dame Tu Cosita,"El Chombo, Cutty Ranks",5tq6gO0LuNjmo9SRT1UcMv,2018-05-09,0.0,0.891,0.926,2,-5.271,1,0.155,0.0345,0.0,0.278,0.693,110.021,152000,4
Damn (what must a woman do),Christine and the Queens,1Bgzr2Z5JqD7lVh4WfjNsp,2018-09-21,0.0,0.771,0.661,0,-7.27,1,0.0615,0.0621,0.000548,0.231,0.492,120.086,216867,4
Dance To This (feat. Ariana Grande),"Troye Sivan, Ariana Grande",2NjO87HyT80fsgejd3PLYW,2018-08-31,0.0,0.736,0.756,11,-7.099,1,0.047,0.00632,0.00577,0.106,0.712,117.016,231847,4
Dancing,Kylie Minogue,5MsZuMAlhpfoQe9NIx5NcF,2018-04-06,0.0,0.487,0.656,6,-6.627,1,0.0387,0.00868,0.000118,0.464,0.551,109.812,177640,4
Dancing Forever,Michael Ray,5aiLBxPg3RMZhH25bXySmk,2018-06-01,0.0,0.553,0.642,10,-5.515,1,0.0359,0.072,0.0,0.106,0.318,153.87,214133,4
Dancing's Not a Crime,Panic! At The Disco,6PFoEnjp0PAe5siGswjH9i,2018-06-22,0.0,0.526,0.891,6,-1.549,1,0.0482,0.0375,0.0,0.375,0.804,94.095,219467,4
Dangerous (feat. Jeremih and PnB Rock),"Meek Mill, Jeremih, PnB Rock",3lb5fWSG2p7x8ik8HN9oFR,2018-11-30,1.0,0.734,0.493,0,-7.528,1,0.308,0.0467,0.0,0.0477,0.562,86.043,233750,4
Dangerous Night,Thirty Seconds To Mars,7793p4ZXhtbW5RpeRK7rid,2018-04-06,0.0,0.295,0.715,2,-6.533,1,0.0709,0.00212,1.55e-06,0.242,0.242,86.937,199773,4
Danny Nedelko,IDLES,1uihOJbHkJJlDwUUOa0yqu,2018-08-31,0.0,0.207,0.931,6,-4.452,1,0.083,0.000274,0.00387,0.243,0.324,204.227,204844,4
Dark Horse,Devin Dawson,2acY06yawZEmaGVe3Ojdeh,2018-01-19,0.0,0.543,0.625,6,-4.558,0,0.0281,0.369,0.0,0.128,0.335,152.033,211627,4
Dark Saturday,Metric,2To65cyzznTCitc9X9qfKi,2018-09-21,0.0,0.512,0.917,3,-3.688,1,0.0801,0.000171,0.187,0.392,0.243,133.477,230020,4
Dark Side Of The Moon (feat. Nicki Minaj),"Lil Wayne, Nicki Minaj",5IvdLxVB8gwwcgnEkXSSW2,2018-09-28,0.0,0.603,0.457,11,-5.384,1,0.297,0.526,0.0,0.0905,0.455,73.724,242972,4
Darkness Visible,Mumford & Sons,1c3BWKGVx04OlqHgSmgeud,2018-11-16,0.0,0.383,0.591,11,-9.382,0,0.0788,0.0961,0.829,0.0722,0.212,160.317,191025,4
David Ashley Parker From Powder Springs,Travis Denning,4fhKaRCxbWXA3BwAr3Zxjx,2018-03-16,0.0,0.555,0.895,5,-4.787,1,0.0472,0.131,0.0,0.0922,0.38,138.076,210173,4
Day In Day Out,Johnny Marr,2u0vDb6asmmWM4LepQ3196,2018-06-15,0.0,0.356,0.794,6,-5.6,0,0.0393,4.87e-05,0.000196,0.365,0.332,154.856,283156,4
DDU-DU DDU-DU,BLACKPINK,4lQsB3ERTWSNaAN1IkuNRl,2018-06-15,1.0,0.668,0.828,4,-5.034,0,0.0739,0.036,0.0,0.0932,0.393,140.042,211350,4
Dead Boys,Sam Fender,0dApI39mMqaXSbSsq4J7kI,2018-08-14,0.0,0.464,0.839,0,-3.558,1,0.0388,0.117,8.63e-05,0.085,0.221,168.135,205045,4
Dead Friends,Rich The Kid,0lZ3yLWp2pAWExImZVSGJ3,2018-03-30,0.0,0.656,0.457,9,-7.328,1,0.374,0.0138,0.0,0.104,0.111,179.897,171287,4
Dead Hearts (Love Thy Enemy),Dee Snider,0kDPQ4qwk2WLfg7BcZi4Tm,2018-07-27,0.0,0.44,0.826,11,-5.457,0,0.0627,0.0017,0.0,0.333,0.379,145.008,233453,4
Death Is Not Defeat,Architects,7xpfgUe2sxoBx7CFygbTPg,2018-11-09,0.0,0.495,0.929,8,-4.792,0,0.0526,0.000299,0.00131,0.114,0.222,95.013,225040,4
Death Will Bring Change,Parquet Courts,5PqnsLEMlnsAfAKBSfjUB5,2018-05-18,0.0,0.579,0.665,9,-6.617,1,0.0436,0.381,0.0,0.595,0.482,119.74,162373,4
Dedicate,Lil Wayne,0Y7di9ZCmB6Elad5WISaPc,2018-09-28,0.0,0.879,0.662,2,-6.162,1,0.309,0.033,0.0,0.716,0.724,117.975,189909,4
Dedication (feat. Kendrick Lamar),"Nipsey Hussle, Kendrick Lamar",6fIjnWrv46njJHLDAY2JdC,2018-02-16,0.0,0.512,0.734,8,-5.448,0,0.438,0.431,0.0,0.226,0.168,93.995,245813,4
Defender,"Francesca Battistelli, Steffany Gretzinger",3VHNtJNVPazkHGpeGgpoOd,2018-10-26,0.0,0.345,0.377,7,-7.715,1,0.0292,0.219,5.51e-06,0.0549,0.0767,139.798,424373,4
Delta,Mumford & Sons,1wnVYFmT4wXCFjCzp1CrAN,2018-11-16,0.0,0.491,0.411,2,-11.001,1,0.0456,0.135,0.00252,0.0527,0.185,119.483,376240,4
Desperate Man,Eric Church,1vHeu2j2MpfMqqvcXKLtic,2018-10-05,1.0,0.711,0.796,10,-5.87,1,0.0341,0.0716,0.0045,0.262,0.901,109.991,208733,4
Despite Repeated Warnings,Paul McCartney,0awvW9Pcq2skIqVOUdk5wX,2018-09-07,0.0,0.442,0.582,7,-5.927,1,0.0338,0.0119,0.00014,0.254,0.217,123.014,417832,3
Despoiler of Cadaver,Ty Segall,488myYCRT8oKX1tmmPiVes,2018-01-26,0.0,0.72,0.77,0,-10.534,1,0.047,0.332,0.00414,0.591,0.931,123.362,232600,4
DEVIL,Shinedown,2hEYslbdYWFSIA6JboUvnR,2018-05-04,0.0,0.354,0.942,7,-3.245,1,0.237,0.00039,6.36e-06,0.431,0.242,119.992,207987,4
Didn't I,"Rod Stewart, Bridget Cady",1GL3ydfG8v9m4jKiVx8UQ0,2018-09-28,0.0,0.614,0.706,0,-4.292,1,0.0292,0.128,0.0,0.093,0.509,104.034,240987,4
Die Free,"Fireflight, Kevin Young",1uWZCPH9z8cFkxCtHUQi6b,2018-08-03,0.0,0.354,0.91,1,-7.645,1,0.0997,1.69e-05,0.123,0.09,0.469,194.977,218155,3
Dinero,"Jennifer Lopez, DJ Khaled, Cardi B",22mQXNE0nCuWq4yOwcadIn,2018-05-17,0.0,0.721,0.881,8,-2.528,1,0.342,0.41,7.61e-06,0.292,0.643,127.759,213750,4
Diplomatic Immunity,Drake,4haJoBPbPj9QFKNpp9e8kx,2018-01-20,1.0,0.654,0.839,9,-5.076,0,0.443,0.00531,0.0,0.308,0.549,74.886,255867,4
Dirty,Sevendust,1DNRyoXyqj4b3sbtPjfGx3,2018-05-11,0.0,0.234,0.927,5,-5.869,0,0.433,1.2e-05,3.86e-05,0.114,0.278,131.003,197679,3
Dirty Computer (feat. Brian Wilson),"Janelle Monáe, Brian Wilson",7nJZ9LplJ3ZAyhQyJCJk0K,2018-04-27,0.0,0.45,0.488,9,-8.702,1,0.0329,0.38,3.38e-05,0.649,0.272,159.965,119668,4
Disappear (Feat. Lynn Gunn),Tonight Alive,5jmUHxvoxfA66wp4bN8rjc,2018-01-12,0.0,0.56,0.87,11,-5.283,0,0.0407,0.000714,4.06e-06,0.134,0.677,125.021,222187,4
Disappearing Act,Gretchen Peters,5ZHPzr7sZJLmBIyfvAIeLN,2018-05-18,0.0,0.576,0.404,3,-9.07,0,0.0288,0.435,3.75e-05,0.114,0.38,70.531,297867,4
Disease,Beartooth,1hkm127hnTSa2xjGNw8IAE,2018-09-28,0.0,0.525,0.957,0,-3.742,1,0.0689,0.00202,3.25e-06,0.333,0.456,97.445,228373,4
Disillusioned,A Perfect Circle,1O9DWF3578RHMxZg2nLPeM,2018-04-20,0.0,0.227,0.634,5,-6.347,1,0.04,0.155,0.00029,0.345,0.152,81.918,353708,4
Dixie Avenue,Old Crow Medicine Show,1zOVEJ16YD8QjiZSBWdblb,2018-04-20,0.0,0.628,0.781,7,-5.234,1,0.0293,0.242,0.0,0.321,0.903,139.659,155493,4
Django Jane,Janelle Monáe,56RfNBJGUgL1ZFCB1KEJrQ,2018-04-27,0.0,0.833,0.624,11,-6.306,1,0.325,0.49,0.0,0.117,0.26,101.96,190288,4
Do It Now,Paul McCartney,1dOioyTkknRYIjRlTtN8R5,2018-09-07,0.0,0.513,0.341,7,-9.546,1,0.0242,0.299,7.08e-05,0.0923,0.176,76.925,197279,3
Do Not Disturb,Halestorm,6oIjJi274wP86uqFxQRlKV,2018-07-27,0.0,0.696,0.821,2,-2.981,0,0.0483,0.014,0.0,0.0421,0.604,127.006,203880,4
Do Your Worst,Rival Sons,11FvComd16zZX61DrlP3o1,2018-09-14,0.0,0.391,0.8,2,-2.761,1,0.0523,0.00977,3.08e-06,0.329,0.398,83.81,210851,4
Doesn't matter,Christine and the Queens,4UH4lWuTEs9r8W0ZkJ5heS,2018-09-21,0.0,0.791,0.573,8,-6.334,1,0.046,0.012,0.000142,0.0429,0.957,136.915,263907,4
Doggytails (feat. Kokane),"Snoop Dogg, Kokane",67BPY7ijAvZR9xbn5YwF4u,2018-02-20,0.0,0.432,0.789,1,-4.104,1,0.678,0.149,0.0,0.111,0.403,204.474,213581,4
Don’t Beat the Girl out of My Boy,Anna Calvi,1eQN2B11BU0sIqBGAGnwsH,2018-08-31,0.0,0.522,0.573,0,-7.109,1,0.027,0.0603,0.00173,0.136,0.267,81.001,243960,4
Don't Belong In Hollywood,Tom Odell,0bjr1XIPTyZ1pJM4TrIZde,2018-10-26,0.0,0.542,0.29,10,-7.777,1,0.0485,0.597,0.0,0.0642,0.236,144.745,235654,4
Don't Come Out The House (with 21 Savage),"Metro Boomin, 21 Savage",2Grb4G6t9VIqo6moKUloom,2018-11-06,1.0,0.87,0.35,1,-6.082,1,0.277,0.00661,0.000483,0.108,0.175,74.963,168347,4
Don't Cry (feat. XXXTENTACION),"Lil Wayne, XXXTENTACION",5BQrp63SHCVf4bzCzJePne,2018-09-28,0.0,0.618,0.71,8,-6.066,1,0.331,0.407,0.0,0.183,0.233,112.014,249450,4
Don't Get Better Than That,LOCASH,2ruYYd5CAlXujmzomLpweJ,2017-12-29,0.0,0.532,0.917,4,-3.319,1,0.0373,0.0757,1.22e-05,0.0775,0.448,130.036,197525,4
Don't Give In,Snow Patrol,70F5cNOc2mvAtV03yRKwId,2018-05-25,0.0,0.646,0.745,6,-5.542,1,0.0328,0.267,3.58e-06,0.107,0.588,99.005,239080,4
Don't Go,Marianne Faithfull,4UPOkZbDLym418AdFkvMgy,2018-11-02,0.0,0.404,0.254,7,-10.596,0,0.0332,0.954,0.000351,0.116,0.097,68.653,260693,4
Don't Go Breaking My Heart,Backstreet Boys,79Mjfhh393dZdAsTvUFDR6,2018-05-17,1.0,0.643,0.703,0,-5.573,1,0.0913,0.0218,0.0,0.0964,0.246,95.041,215724,4
Don't Leave Me Alone (feat. Anne-Marie),"David Guetta, Anne-Marie",2lYTJK94hb0fd1LQtb6Dhk,2018-07-26,0.0,0.659,0.738,4,-5.072,0,0.0477,0.118,0.0,0.115,0.481,127.95,183750,4
Don't Let Me Down - Sabrina Claudio vs. Devault Remix,"Sabrina Claudio, Devault",37py6z4ullszVUW8hnofBQ,2018-06-22,0.0,0.648,0.651,1,-8.92,1,0.0995,0.298,0.0262,0.252,0.232,107.989,245000,4
Don't Lie to Me,Barbra Streisand,0z61v6wOrb52OAk6pdK27u,2018-11-02,0.0,0.564,0.529,8,-8.62,0,0.0285,0.716,0.0,0.124,0.424,94.99,237933,4
Don't Make Me Wait (with Shaggy),"Sting, Shaggy",2O1mWcHL30SxpFVpyNi4De,2018-04-20,0.0,0.804,0.624,4,-8.597,0,0.142,0.0569,0.0,0.253,0.339,89.004,215053,4
Don’t Matter To Me (with Michael Jackson),"Drake, Michael Jackson",6G8kHiVZ1jW7vHMPVRNZU0,2018-06-29,1.0,0.822,0.318,10,-12.391,1,0.0575,0.493,0.0128,0.11,0.138,102.998,245787,4
Don't Stay,X Ambassadors,1JFWbktZpqwU37UX5MzjwR,2018-02-02,0.0,0.727,0.504,9,-5.995,0,0.0501,0.156,0.000151,0.0994,0.494,102.006,189800,4
Don’t Wanna Write This Song,Brett Young,0BteLcimTI0usYZ2L2zQaZ,2018-12-07,0.0,0.507,0.452,2,-7.557,1,0.0377,0.19,0.0,0.0841,0.224,150.217,228640,4
Done for Me (feat. Kehlani),"Charlie Puth, Kehlani",1lsBTdE6MGsKeZCD6llNu7,2018-05-11,1.0,0.856,0.632,6,-3.692,0,0.074,0.193,0.0,0.0688,0.697,112.009,180493,4
Double Death,White Denim,2D9ABkdyJMrOSF7eeWdNoi,2018-08-24,0.0,0.489,0.774,11,-6.947,1,0.105,0.0286,0.006,0.0761,0.772,94.463,207840,4
Down To The Honkytonk,Jake Owen,7bzo7pQlAYvJeeo8AT2QJr,2018-08-07,1.0,0.623,0.828,3,-4.272,1,0.0565,0.162,0.0,0.0976,0.953,82.059,183140,4
Downtown's Dead,Sam Hunt,5eFfsbjSouG8qOpg9ZqDl6,2018-05-16,1.0,0.624,0.696,11,-6.006,1,0.0469,0.109,0.0,0.132,0.392,82.001,213987,4
Dreaming In The U.S.A. (with Shaggy),"Sting, Shaggy",2iw1QqZ7EOa5Q1AYKGc8M0,2018-04-20,0.0,0.771,0.634,1,-6.934,1,0.0364,0.0905,1.68e-05,0.109,0.766,123.031,188320,4
Dressed to Suppress,Metric,5FhMXgnvmwpDo7lCXSfOJ8,2018-09-21,0.0,0.396,0.771,6,-5.595,1,0.0362,4.65e-05,0.66,0.258,0.111,116.036,342522,4
Drew Barrymore - Crankdat Remix,"Bryce Vine, Crankdat",5Hc35BziLaXfLebKmds2FV,2018-08-17,0.0,0.597,0.824,11,-4.846,0,0.0946,0.0933,1.94e-05,0.114,0.297,152.011,246316,4
Drink About You,Kate Nash,6Vku8TZdte6z0GmJSMLTcy,2018-03-30,0.0,0.555,0.918,1,-7.587,1,0.0572,0.000293,0.107,0.338,0.973,160.044,192160,4
Drinking Alone,Carrie Underwood,4objxuNfJlJHomkRIPa2Y2,2018-09-14,1.0,0.691,0.732,5,-3.715,0,0.0294,0.0326,0.0,0.0608,0.477,97.949,258293,3
Drip (feat. Migos),"Cardi B, Migos",2qcG0nZ6S3zZV0UrkY5nFo,2018-04-06,1.0,0.968,0.589,11,-7.808,1,0.255,0.0511,0.0,0.0731,0.268,129.993,262308,4
Drip Too Hard (Lil Baby & Gunna),"Lil Baby, Gunna",78QR3Wp35dqAhFEc2qAGjE,2018-10-05,1.0,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,145543,4
Drive Me Wild,The XCERTS,0vOuCoedkkXYOpU3QYkCBa,2018-01-19,0.0,0.4,0.783,4,-3.048,1,0.0315,0.000254,2.88e-06,0.275,0.52,75.491,229640,4
Driving Rain (feat. Myles Kennedy and The Conspirators),"Slash, Myles Kennedy And The Conspirators",0n43aLT8CYhnHijg1qeD6z,2018-09-21,0.0,0.504,0.985,8,-2.729,1,0.271,3.15e-05,3.24e-05,0.162,0.424,108.012,250080,4
Drop Top,"Keith Urban, Kassi Ashton",7xUv1Igrk1WG79VfD0xsXS,2018-04-27,0.0,0.664,0.765,5,-6.357,0,0.103,0.0559,6.23e-05,0.108,0.811,160.013,224623,4
Drowning Man,Eric Church,5x6kpKKVTRqksq4g7orx5A,2018-10-05,0.0,0.549,0.33,2,-9.28,1,0.0522,0.825,2.05e-06,0.172,0.337,80.483,227813,4
Drowns The Whiskey (feat. Miranda Lambert),"Jason Aldean, Miranda Lambert",2dwoqUYTy6SOy1dFqcTndC,2018-04-13,1.0,0.552,0.698,8,-4.817,1,0.0306,0.294,0.000103,0.0905,0.6,90.006,202067,4
Drunk In LA,Beach House,76XDNJIQpP9WGO5XASGBww,2018-05-11,0.0,0.426,0.724,0,-6.847,0,0.0257,0.266,0.8,0.183,0.208,105.882,239307,4
Drunk Me,Mitchell Tenpenny,1G4cdOtF36ZCs6i2dZoC87,2018-12-14,1.0,0.499,0.797,2,-3.77,1,0.0554,0.199,0.0,0.0933,0.408,176.024,211768,4
Drunk People,Chris Lane,3CblveTaUy2cw1PjVRrUzu,2018-07-13,0.0,0.666,0.812,10,-4.805,1,0.0466,0.0937,0.0,0.154,0.798,149.922,197280,4
Duppy (Freestyle),"Ombre2Choc Nation, Drake",29Za5L1mHOyTEeBFLEqlZ1,2019-08-15,0.0,0.585,0.727,3,-9.658,0,0.23,0.106,0.0,0.18,0.255,93.628,189806,4
Dura,Daddy Yankee,6KuqAtoeVzxAYOaMveLNpH,2018-01-18,1.0,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.839,95.001,200480,4
Dying in LA,Panic! At The Disco,18xmRkPWE0sGUzFyNNAAhN,2018-06-22,0.0,0.346,0.35,2,-4.988,1,0.0328,0.876,1.98e-06,0.0708,0.315,126.444,229053,4
Dylan & Caitlin,Manic Street Preachers,68L8s05DLPWaO44EfxGRtH,2018-04-13,0.0,0.575,0.778,2,-5.577,1,0.0317,0.0167,0.0,0.0783,0.379,130.085,233827,4
E-Lo (feat. Jozzy),"Los Unidades, Pharrell Williams, Jozzy",3eydp9rHJAskzOevEBK267,2018-11-27,0.0,0.698,0.797,3,-5.125,0,0.0615,0.469,0.00118,0.152,0.53,101.969,214720,4
Easier Said,Alessia Cara,1CThXRPjFSZZuKDjFtUusq,2018-11-30,0.0,0.411,0.794,11,-3.995,0,0.11,0.0469,0.0,0.0771,0.611,111.471,205267,3
Eastside (with Halsey & Khalid),"benny blanco, Halsey, Khalid",0d2iYfpKoM0QCKvcLCkBao,2018-07-12,1.0,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,173800,4
Easy,"Simon Jefferis, Benedict Cork",1DmhHTgmnbKC5JyXxdPpD9,2018-03-09,0.0,0.653,0.417,0,-11.0,0,0.0999,0.696,3.98e-06,0.105,0.532,81.059,188144,4
Eat The Elephant,A Perfect Circle,7gc71e0SFEdFoJnKNskWCd,2018-04-20,0.0,0.415,0.527,0,-8.8,1,0.0332,0.437,0.0726,0.106,0.33,200.008,313640,4
